Year,Dis Mag Scale,Dis Mag Value,Country,Longitude,Latitude,Disaster Type
2010.0,0,47350.38030731904,54,2376,1242,1
2010.0,1,47350.38030731904,53,2376,1242,12
2010.0,0,2791.0,56,251,866,5
2010.0,0,15730.0,56,248,850,5
2010.0,3,47350.38030731904,56,2376,1242,3
2010.0,0,47350.38030731904,57,392,32,13
2010.0,0,47350.38030731904,57,2376,1242,5
2010.0,3,47350.38030731904,57,2376,1242,3
2010.0,0,226100.0,58,1570,1169,5
2010.0,1,160.0,187,2376,1242,12
2010.0,0,47350.38030731904,63,2376,1242,5
2010.0,0,47350.38030731904,63,2376,1242,5
2010.0,3,47350.38030731904,63,2376,1242,3
2010.0,0,47350.38030731904,63,2376,1242,1
2010.0,1,47350.38030731904,66,2376,1242,12
2010.0,4,47350.38030731904,66,2376,1242,4
2010.0,1,47350.38030731904,69,2376,1242,12
2010.0,3,47350.38030731904,69,2376,1242,3
2010.0,3,47350.38030731904,69,2376,1242,3
2010.0,1,47350.38030731904,212,2376,1242,12
2010.0,4,47350.38030731904,212,2376,1242,4
2010.0,0,47350.38030731904,75,2376,1242,5
2010.0,0,47350.38030731904,75,2376,1242,5
2010.0,3,47350.38030731904,75,2376,1242,3
2010.0,0,47350.38030731904,81,2376,1242,5
2010.0,0,47350.38030731904,81,2376,1242,5
2010.0,3,47350.38030731904,78,2376,1242,3
2010.0,0,47350.38030731904,70,2376,1242,5
2010.0,0,47350.38030731904,70,2376,1242,5
2010.0,0,47350.38030731904,82,2376,1242,5
2010.0,0,27315.0,76,1411,1877,5
2010.0,0,47350.38030731904,80,477,671,13
2010.0,0,47350.38030731904,80,2376,1242,10
2010.0,1,47350.38030731904,80,2376,1242,12
2010.0,0,47350.38030731904,83,2376,1242,1
2010.0,1,47350.38030731904,86,2376,1242,12
2010.0,0,47350.38030731904,85,2376,1242,5
2010.0,1,47350.38030731904,85,2376,1242,12
2010.0,3,47350.38030731904,85,2376,1242,3
2010.0,0,47350.38030731904,47,2376,1242,5
2010.0,0,47350.38030731904,47,2376,1242,5
2010.0,4,-21.0,47,2376,1242,4
2010.0,2,7.0,84,290,822,2
2010.0,0,47350.38030731904,84,2376,1242,5
2010.0,3,47350.38030731904,84,2376,1242,3
2010.0,0,47350.38030731904,87,2376,1242,5
2010.0,0,47350.38030731904,90,2409,1241,13
2010.0,0,47350.38030731904,90,2376,1242,5
2010.0,0,23685.0,90,944,464,5
2010.0,0,47350.38030731904,90,2376,1242,5
2010.0,0,47350.38030731904,90,2376,1242,5
2010.0,0,47350.38030731904,90,2376,1242,10
2010.0,1,47350.38030731904,89,2376,1242,12
2010.0,1,47350.38030731904,89,2376,1242,12
2010.0,0,147437.0,89,2143,1268,5
2010.0,0,63170.0,89,2208,710,5
2010.0,0,47350.38030731904,89,2376,1242,5
2010.0,0,12555.0,89,2342,1088,5
2010.0,0,10843.0,89,2149,1078,5
2010.0,0,57474.0,89,2193,2364,5
2010.0,0,47350.38030731904,89,2376,1242,10
2010.0,1,47350.38030731904,89,2376,1242,12
2010.0,4,49.0,89,2376,1242,4
2010.0,2,5.0,91,1827,1338,2
2010.0,2,6.0,91,1952,1501,2
2010.0,2,6.0,91,1895,1120,2
2010.0,2,5.0,91,1834,1384,2
2010.0,2,7.0,91,1950,1184,2
2010.0,2,6.0,91,1901,1521,2
2010.0,0,47350.38030731904,95,2376,1242,14
2011.0,0,122139.0,23,205,122,5
2011.0,0,587384.0,26,2376,1242,5
2011.0,0,12444.0,26,145,204,5
2011.0,0,306993.0,26,155,229,5
2011.0,0,288020.0,26,2376,1242,5
2011.0,0,200669.0,26,122,463,5
2011.0,0,1341347.0,40,742,1123,5
2011.0,0,431896.0,40,1181,1161,5
2011.0,0,236086.0,41,319,2170,5
2011.0,0,47350.38030731904,57,2376,1242,5
2011.0,0,47350.38030731904,71,2376,1242,5
2011.0,0,47350.38030731904,84,2376,1242,5
2011.0,1,47350.38030731904,84,2376,1242,12
2011.0,2,7.0,89,2303,1155,2
2011.0,2,9.0,90,1204,1722,2
2011.0,1,290.0,9,2376,1242,12
2011.0,1,47350.38030731904,37,2376,1242,12
2011.0,1,130.0,34,2376,1242,12
2011.0,1,47350.38030731904,40,2376,1242,12
2011.0,1,47350.38030731904,56,2376,1242,12
2011.0,0,63337.0,0,1983,1490,5
2011.0,0,47350.38030731904,4,2376,1242,5
2011.0,0,47350.38030731904,4,2376,1242,5
2011.0,0,47350.38030731904,7,278,352,13
2011.0,0,114051.0,9,969,151,5
2011.0,1,47350.38030731904,30,2376,1242,12
2011.0,0,47350.38030731904,30,2376,1242,5
2011.0,3,47350.38030731904,30,2376,1242,3
2011.0,1,47350.38030731904,18,2376,1242,12
2011.0,0,47350.38030731904,18,2376,1242,5
2011.0,0,47350.38030731904,20,2376,1242,5
2011.0,0,19191.0,15,2309,961,5
2011.0,4,5.0,15,2376,1242,4
2011.0,1,47350.38030731904,13,2376,1242,12
2011.0,0,47350.38030731904,23,2376,1242,10
2011.0,2,7.0,22,2303,1155,2
2011.0,0,47350.38030731904,25,2376,1242,5
2011.0,3,47350.38030731904,37,2376,1242,3
2011.0,1,300.0,34,2376,1242,12
2011.0,0,47350.38030731904,34,2376,1242,5
2011.0,0,47350.38030731904,39,278,352,13
2011.0,4,47350.38030731904,39,2376,1242,4
2011.0,0,10.0,39,2376,1242,14
2011.0,1,164.0,40,2376,1242,12
2011.0,2,5.0,40,2404,1039,2
2011.0,2,6.0,40,2405,1040,2
2011.0,2,7.0,40,2434,917,2
2011.0,2,7.0,40,2303,1155,2
2011.0,0,47350.38030731904,40,2376,1242,5
2011.0,0,47350.38030731904,40,2376,1242,10
2011.0,0,47350.38030731904,40,2376,1242,10
2011.0,1,47350.38030731904,40,2376,1242,12
2011.0,4,47350.38030731904,40,2376,1242,4
2011.0,3,47350.38030731904,33,2376,1242,3
2011.0,3,47350.38030731904,44,2376,1242,3
2011.0,3,47350.38030731904,44,2376,1242,3
2011.0,3,47350.38030731904,44,2376,1242,3
2011.0,0,47350.38030731904,72,2376,1242,5
2011.0,0,1115.0,56,276,831,5
2011.0,1,47350.38030731904,56,2376,1242,12
2011.0,0,47350.38030731904,57,2376,1242,10
2011.0,2,5.0,187,23,1669,2
2011.0,0,55103.0,75,3,2295,5
2011.0,3,47350.38030731904,75,2376,1242,3
2011.0,0,47350.38030731904,80,2376,1242,5
2011.0,1,47350.38030731904,80,2376,1242,12
2011.0,1,47350.38030731904,84,2376,1242,12
2011.0,0,47350.38030731904,90,2376,1242,5
2011.0,0,10402.0,90,746,402,5
2011.0,0,41506.0,90,2391,1853,5
2011.0,0,47350.38030731904,90,2376,1242,10
2011.0,1,47350.38030731904,89,2376,1242,12
2011.0,0,28684.0,89,2307,952,5
2011.0,4,-20.0,89,2376,1242,4
2011.0,0,47350.38030731904,92,2376,1242,5
2009.0,2,6.0,98,1152,1473,2
2009.0,1,47350.38030731904,155,2376,1242,12
2009.0,1,47350.38030731904,155,2376,1242,12
2009.0,1,145.0,155,940,785,12
2009.0,1,47350.38030731904,59,458,652,12
2009.0,1,148.0,195,2376,1242,12
2009.0,1,206.0,126,2376,1242,12
2009.0,1,47350.38030731904,155,2376,1242,12
2009.0,1,128.0,213,2376,1242,12
2009.0,1,47350.38030731904,213,2376,1242,12
2009.0,1,83.0,155,2376,1242,12
2009.0,0,1227.0,96,1264,1701,5
2009.0,0,47350.38030731904,101,2376,1242,5
2009.0,0,47350.38030731904,101,2376,1242,5
2009.0,0,47350.38030731904,126,2376,1242,5
2009.0,0,47350.38030731904,129,2376,1242,5
2009.0,0,47350.38030731904,141,454,645,5
2009.0,0,129700.0,136,2230,1225,5
2009.0,0,47350.38030731904,136,2284,1165,5
2009.0,0,47350.38030731904,151,2376,1242,5
2009.0,0,135300.0,154,304,78,5
2009.0,0,47350.38030731904,155,2376,1242,5
2009.0,1,47350.38030731904,155,2376,1242,12
2009.0,1,140.0,155,2376,1242,12
2009.0,1,47350.38030731904,155,2376,1242,12
2009.0,0,47350.38030731904,177,71,2324,5
2009.0,0,26430.0,205,1705,1941,5
2009.0,0,15630.0,205,1709,1928,10
2009.0,0,194800.0,197,1643,400,5
2009.0,2,8.0,202,108,105,2
2009.0,0,47350.38030731904,155,988,635,13
2009.0,0,47350.38030731904,142,2376,1242,5
2009.0,0,47350.38030731904,38,2376,1242,5
2009.0,1,47350.38030731904,213,2376,1242,12
2009.0,1,47350.38030731904,213,2376,1242,12
2009.0,1,146.0,213,2376,1242,12
2009.0,1,47350.38030731904,98,2376,1242,12
2009.0,1,47350.38030731904,107,2376,1242,12
2009.0,1,140.0,141,2376,1242,12
2009.0,1,47350.38030731904,155,2376,1242,12
2009.0,1,47350.38030731904,155,2376,1242,12
2009.0,1,47350.38030731904,213,2376,1242,12
2009.0,1,170.0,218,2376,1242,12
2009.0,0,47350.38030731904,106,2376,1242,1
2009.0,0,47350.38030731904,142,2376,1242,1
2009.0,0,47350.38030731904,136,2376,1242,1
2009.0,0,47350.38030731904,38,2376,1242,1
2009.0,1,220.0,98,2376,1242,12
2009.0,1,47350.38030731904,213,2376,1242,12
2009.0,4,-16.0,96,2376,1242,4
2009.0,0,47350.38030731904,96,2376,1242,14
2009.0,0,47350.38030731904,98,2376,1242,10
2009.0,0,47350.38030731904,98,2376,1242,10
2009.0,4,47350.38030731904,98,2376,1242,4
2009.0,3,47350.38030731904,101,2376,1242,3
2009.0,3,47350.38030731904,101,2376,1242,3
2009.0,1,47350.38030731904,32,2376,1242,12
2009.0,1,47350.38030731904,32,2376,1242,12
2009.0,0,24950.0,107,682,792,5
2009.0,0,47350.38030731904,111,2376,1242,5
2009.0,0,47350.38030731904,188,2376,1242,5
2009.0,0,47350.38030731904,188,2215,2262,5
2009.0,0,15650.0,188,2244,2303,5
2009.0,3,47350.38030731904,188,2376,1242,3
2009.0,0,157500.0,132,185,1321,5
2009.0,3,47350.38030731904,117,2376,1242,3
2009.0,0,34560.0,126,527,860,5
2009.0,0,44320.0,126,483,824,5
2009.0,0,47350.38030731904,126,2376,1242,5
2009.0,0,51610.0,126,505,747,5
2009.0,1,47350.38030731904,126,2376,1242,12
2009.0,3,47350.38030731904,126,2376,1242,3
2009.0,0,47350.38030731904,121,2376,1242,5
2009.0,0,47350.38030731904,134,2376,1242,10
2009.0,4,-50.0,129,2376,1242,4
2009.0,3,47350.38030731904,133,2376,1242,3
2009.0,3,47350.38030731904,133,2376,1242,3
2009.0,0,47350.38030731904,124,2376,1242,5
2009.0,2,6.0,118,1608,484,2
2009.0,2,6.0,118,1605,48,2
2009.0,3,47350.38030731904,118,2376,1242,3
2009.0,0,14490.0,119,571,2174,5
2009.0,0,9062.0,119,611,1872,5
2009.0,0,64200.0,143,1851,611,5
2009.0,0,47350.38030731904,143,2376,1242,5
2009.0,3,47350.38030731904,143,2376,1242,3
2009.0,0,47350.38030731904,141,2376,1242,5
2009.0,3,47350.38030731904,141,2376,1242,3
2009.0,0,47350.38030731904,136,2376,1242,10
2009.0,4,47350.38030731904,136,2376,1242,4
2009.0,3,47350.38030731904,136,2376,1242,3
2009.0,0,30560.0,148,2102,1411,5
2009.0,0,10370.0,148,2006,1048,5
2009.0,0,47350.38030731904,154,2376,1242,10
2009.0,4,47350.38030731904,154,2376,1242,4
2009.0,3,47350.38030731904,154,2376,1242,3
2009.0,2,6.0,155,1009,2227,2
2009.0,0,47350.38030731904,155,2376,1242,5
2009.0,0,47350.38030731904,155,2376,1242,5
2009.0,1,47350.38030731904,155,2376,1242,12
2009.0,3,47350.38030731904,152,2376,1242,3
2009.0,3,47350.38030731904,152,2376,1242,3
2009.0,3,47350.38030731904,152,2376,1242,3
2009.0,1,130.0,156,2376,1242,12
2009.0,4,-35.0,156,2376,1242,4
2009.0,1,47350.38030731904,153,2376,1242,12
2009.0,0,163300.0,153,162,213,5
2009.0,3,1500000.0,153,2376,1242,3
2009.0,0,47350.38030731904,153,2376,1242,1
2009.0,4,-20.0,160,2376,1242,4
2009.0,0,114600.0,172,1406,1882,5
2009.0,0,59850.0,189,1266,1119,5
2009.0,0,8511.0,173,104,722,5
2009.0,3,47350.38030731904,59,2376,1242,3
2009.0,0,47350.38030731904,59,2376,1242,1
2009.0,0,47350.38030731904,183,2376,1242,5
2009.0,0,47350.38030731904,38,2376,1242,5
2009.0,0,47350.38030731904,200,2376,1242,5
2009.0,0,35580.0,198,483,824,5
2009.0,0,47350.38030731904,204,2376,1242,5
2009.0,0,3167.0,205,1672,1945,5
2009.0,0,167300.0,197,1647,401,5
2009.0,3,47350.38030731904,197,2376,1242,3
2009.0,3,47350.38030731904,209,2376,1242,3
2009.0,3,47350.38030731904,209,2376,1242,3
2009.0,4,-15.0,210,2376,1242,4
2009.0,0,43490.0,214,164,280,5
2009.0,1,47350.38030731904,213,2376,1242,12
2009.0,1,47350.38030731904,213,2376,1242,12
2009.0,0,47350.38030731904,213,2376,1242,5
2009.0,0,47350.38030731904,213,2376,1242,14
2009.0,0,47350.38030731904,217,2376,1242,1
2009.0,0,69860.0,218,675,916,5
2009.0,0,47600.0,218,741,709,5
2009.0,0,47350.38030731904,218,2376,1242,10
2010.0,1,47350.38030731904,96,2376,1242,12
2010.0,1,65.0,97,368,805,12
2010.0,1,150.0,167,2376,1242,12
2010.0,1,47350.38030731904,117,2376,1242,12
2010.0,1,47350.38030731904,126,2376,1242,12
2010.0,1,47350.38030731904,103,2376,1242,12
2010.0,1,47350.38030731904,59,2376,1242,12
2010.0,1,47350.38030731904,217,2376,1242,12
2010.0,2,7.0,182,1283,466,2
2010.0,0,47350.38030731904,136,2376,1242,5
2010.0,1,97.0,213,2376,1242,12
2010.0,0,483.0,157,105,1353,5
2010.0,0,122621.0,126,525,875,5
2010.0,0,47350.38030731904,161,2376,1242,1
2010.0,1,47350.38030731904,126,2376,1242,12
2010.0,1,193.0,134,2376,1242,12
2010.0,0,47350.38030731904,203,2376,1242,1
2010.0,1,260.0,68,2376,1242,12
2010.0,1,47350.38030731904,182,2376,1242,12
2010.0,0,40320.0,101,1619,487,5
2010.0,0,47350.38030731904,132,2376,1242,5
2010.0,0,47350.38030731904,126,2376,1242,5
2010.0,0,47350.38030731904,134,2376,1242,10
2010.0,0,132600.0,136,2278,1179,5
2010.0,0,47350.38030731904,148,2376,1242,5
2010.0,0,47350.38030731904,151,2376,1242,5
2010.0,0,47350.38030731904,151,2376,1242,5
2010.0,0,23750.0,151,394,2332,5
2010.0,0,47350.38030731904,155,2376,1242,5
2010.0,0,47350.38030731904,155,2376,1242,5
2010.0,0,10773.0,155,1034,2309,5
2010.0,0,15301.0,155,951,788,5
2010.0,0,47350.38030731904,196,2376,1242,5
2010.0,1,47350.38030731904,195,2376,1242,12
2010.0,0,180760.0,217,212,2358,5
2010.0,0,323800.0,100,2205,2084,5
2010.0,0,8694.0,143,1700,620,5
2010.0,0,47350.38030731904,156,2376,1242,5
2010.0,0,47350.38030731904,156,2376,1242,5
2010.0,1,47350.38030731904,213,2376,1242,12
2010.0,1,47350.38030731904,59,2376,1242,12
2010.0,1,47350.38030731904,213,2376,1242,12
2010.0,0,47350.38030731904,161,2376,1242,14
2010.0,1,135.0,126,2376,1242,12
2010.0,1,195.0,126,2376,1242,12
2010.0,1,47350.38030731904,148,2376,1242,12
2010.0,1,120.0,155,941,773,12
2010.0,1,220.0,195,914,959,12
2010.0,1,47350.38030731904,213,2376,1242,12
2010.0,1,320.0,213,448,1563,12
2010.0,1,47350.38030731904,213,2376,1242,12
2010.0,1,47350.38030731904,213,507,1195,12
2010.0,0,47350.38030731904,167,2376,1242,1
2010.0,0,47350.38030731904,133,2376,1242,1
2010.0,0,47350.38030731904,124,2376,1242,1
2010.0,0,47350.38030731904,101,2376,1242,1
2010.0,0,47350.38030731904,183,2376,1242,1
2010.0,0,180760.0,132,212,2358,5
2010.0,1,95.0,155,2376,1242,12
2010.0,0,47350.38030731904,113,2376,1242,5
2010.0,0,18725.0,96,769,2087,5
2010.0,4,47350.38030731904,96,2376,1242,4
2010.0,0,47350.38030731904,98,2376,1242,5
2010.0,4,35.0,98,2376,1242,4
2010.0,0,47350.38030731904,100,2376,1242,5
2010.0,0,196100.0,101,1646,541,5
2010.0,0,47350.38030731904,101,2376,1242,10
2010.0,3,47350.38030731904,101,2376,1242,3
2010.0,3,47350.38030731904,101,2376,1242,3
2010.0,0,47350.38030731904,106,2376,1242,10
2010.0,3,47350.38030731904,106,2376,1242,3
2010.0,0,47350.38030731904,32,2376,1242,5
2010.0,1,120.0,104,2376,1242,12
2010.0,0,47350.38030731904,111,239,2217,5
2010.0,0,47350.38030731904,167,2376,1242,5
2010.0,0,11880.0,188,2224,2270,5
2010.0,0,19210.0,188,2228,2239,5
2010.0,4,47350.38030731904,113,2376,1242,4
2010.0,1,47350.38030731904,114,2376,1242,12
2010.0,0,12210.0,128,1499,2117,5
2010.0,0,47350.38030731904,117,2376,1242,9
2010.0,2,7.0,126,57,1337,2
2010.0,0,47350.38030731904,126,2376,1242,10
2010.0,0,47350.38030731904,126,2376,1242,10
2010.0,0,47350.38030731904,121,2376,1242,5
2010.0,0,47350.38030731904,121,2376,1242,5
2010.0,0,47350.38030731904,121,2376,1242,1
2010.0,0,26370.0,133,1613,160,5
2010.0,3,47350.38030731904,133,2376,1242,3
2010.0,0,11046.0,124,240,741,5
2010.0,3,47350.38030731904,123,2376,1242,3
2010.0,0,47350.38030731904,118,2376,1242,5
2010.0,0,64630.0,135,1438,148,5
2010.0,0,47350.38030731904,142,2376,1242,5
2010.0,0,619100.0,142,1175,649,5
2010.0,3,47350.38030731904,142,2376,1242,3
2010.0,3,47350.38030731904,142,2376,1242,3
2010.0,3,47350.38030731904,143,2376,1242,3
2010.0,3,47350.38030731904,143,2376,1242,3
2010.0,0,47350.38030731904,141,2376,1242,5
2010.0,0,47350.38030731904,141,2376,1242,5
2010.0,1,47350.38030731904,141,2376,1242,12
2010.0,1,47350.38030731904,141,2376,1242,12
2010.0,3,47350.38030731904,141,2376,1242,3
2010.0,1,47350.38030731904,137,2376,1242,12
2010.0,3,47350.38030731904,136,2376,1242,3
2010.0,3,47350.38030731904,136,2376,1242,3
2010.0,2,7.0,140,1320,360,2
2010.0,1,47350.38030731904,147,2376,1242,12
2010.0,0,14180.0,148,2000,1282,5
2010.0,0,160000.0,148,2376,1242,5
2010.0,0,9326.0,148,2100,1559,5
2010.0,0,47350.38030731904,148,2376,1242,10
2010.0,0,47350.38030731904,148,2376,1242,10
2010.0,0,23340.0,151,420,2336,5
2010.0,0,305800.0,154,389,349,5
2010.0,0,47350.38030731904,154,2376,1242,10
2010.0,4,47350.38030731904,154,2376,1242,4
2010.0,3,47350.38030731904,154,2376,1242,3
2010.0,0,47350.38030731904,155,992,619,13
2010.0,0,47350.38030731904,155,2376,1242,5
2010.0,0,47350.38030731904,155,2376,1242,5
2010.0,0,22340.0,155,1031,2237,5
2010.0,0,47350.38030731904,155,2376,1242,5
2010.0,0,47350.38030731904,155,2376,1242,5
2010.0,0,47350.38030731904,155,2376,1242,10
2010.0,1,260.0,155,2376,1242,12
2010.0,3,47350.38030731904,155,2376,1242,3
2010.0,4,-33.0,156,2376,1242,4
2010.0,0,51190.0,103,1037,1814,5
2010.0,0,305538.0,103,1020,1892,5
2010.0,1,140.0,157,2376,1242,12
2010.0,4,47350.38030731904,157,2376,1242,4
2010.0,4,47350.38030731904,153,2376,1242,4
2010.0,3,47350.38030731904,153,2376,1242,3
2010.0,0,47350.38030731904,150,2376,1242,5
2010.0,0,47350.38030731904,160,2376,1242,5
2010.0,4,-34.0,160,2376,1242,4
2010.0,0,47350.38030731904,161,2376,1242,5
2010.0,0,47350.38030731904,161,2376,1242,5
2010.0,4,-30.0,161,2376,1242,4
2010.0,4,-51.0,161,2376,1242,4
2010.0,4,40.0,161,2376,1242,4
2010.0,0,47350.38030731904,161,2376,1242,14
2010.0,0,47350.38030731904,162,2376,1242,10
2010.0,0,47350.38030731904,162,2376,1242,10
2010.0,0,346200.0,172,1737,932,5
2010.0,0,56000.0,172,1724,914,5
2010.0,0,100400.0,189,1655,833,5
2010.0,0,47350.38030731904,189,2376,1242,5
2010.0,0,47350.38030731904,173,2376,1242,5
2010.0,0,47350.38030731904,173,2376,1242,5
2010.0,0,47350.38030731904,182,2376,1242,5
2010.0,0,47350.38030731904,177,2376,1242,5
2010.0,0,47350.38030731904,177,2376,1242,10
2010.0,1,47350.38030731904,59,2376,1242,12
2010.0,0,47350.38030731904,183,1793,2337,5
2010.0,0,47350.38030731904,183,2376,1242,5
2010.0,0,47350.38030731904,180,2376,1242,5
2010.0,0,47350.38030731904,180,2376,1242,5
2010.0,4,47350.38030731904,180,2376,1242,4
2010.0,0,38021.0,38,1183,583,5
2010.0,3,47350.38030731904,38,2376,1242,3
2010.0,3,47350.38030731904,38,2376,1242,3
2010.0,3,47350.38030731904,38,2376,1242,3
2010.0,0,47350.38030731904,200,2376,1242,5
2010.0,0,47350.38030731904,200,2376,1242,5
2010.0,3,47350.38030731904,200,2376,1242,3
2010.0,0,3873.0,198,607,703,5
2010.0,3,47350.38030731904,198,2376,1242,3
2010.0,0,47350.38030731904,198,2376,1242,1
2010.0,2,5.0,196,2092,1717,2
2010.0,0,47350.38030731904,196,2376,1242,5
2010.0,3,47350.38030731904,196,2376,1242,3
2010.0,2,6.0,205,1689,1762,2
2010.0,0,47350.38030731904,205,2376,1242,10
2010.0,2,6.0,195,919,972,2
2010.0,0,47350.38030731904,209,2376,1242,10
2010.0,3,47350.38030731904,209,2376,1242,3
2010.0,0,47350.38030731904,209,2376,1242,1
2010.0,0,34500.0,210,1455,2144,5
2010.0,4,47350.38030731904,214,2376,1242,4
2010.0,1,241.0,213,2376,1242,12
2010.0,1,47350.38030731904,213,2376,1242,12
2010.0,1,47350.38030731904,213,2376,1242,12
2010.0,1,151.0,213,2376,1242,12
2010.0,1,47350.38030731904,213,2376,1242,12
2010.0,2,7.0,213,88,1910,2
2010.0,0,240301.0,213,332,1805,5
2010.0,0,47350.38030731904,213,498,1457,5
2010.0,0,355567.0,213,74,1761,5
2010.0,1,47350.38030731904,169,2376,1242,12
2010.0,0,47350.38030731904,169,2376,1242,1
2010.0,3,47350.38030731904,217,2376,1242,3
2010.0,0,47350.38030731904,218,2376,1242,5
2010.0,0,47350.38030731904,218,2376,1242,5
2010.0,0,33659.0,218,756,614,5
2010.0,0,45584.0,218,754,708,5
2011.0,1,110.0,126,2376,1242,12
2011.0,1,47350.38030731904,155,2376,1242,12
2011.0,1,47350.38030731904,155,2376,1242,12
2011.0,1,120.0,155,2376,1242,12
2011.0,1,47350.38030731904,155,2376,1242,12
2011.0,1,165.0,155,2376,1242,12
2011.0,1,260.0,213,2376,1242,12
2011.0,0,25963.0,155,1469,626,5
2011.0,0,47350.38030731904,162,2376,1242,5
2011.0,1,47350.38030731904,126,523,945,12
2011.0,2,9.0,98,1204,1722,2
2011.0,0,47350.38030731904,104,2376,1242,5
2011.0,0,47350.38030731904,107,2376,1242,5
2011.0,0,22133.0,188,2243,2285,5
2011.0,0,47350.38030731904,136,2376,1242,5
2011.0,0,47350.38030731904,154,2376,1242,5
2011.0,0,3623.0,155,1038,2343,5
2011.0,0,71700.0,155,1028,2317,5
2011.0,0,47350.38030731904,103,2376,1242,5
2011.0,0,33575.0,198,2420,2326,5
2011.0,0,96785.0,198,630,768,5
2011.0,0,47350.38030731904,169,2376,1242,5
2011.0,0,47350.38030731904,104,2376,1242,10
2011.0,0,47350.38030731904,118,2376,1242,5
2011.0,0,47350.38030731904,161,2376,1242,5
2011.0,1,47350.38030731904,213,2376,1242,12
2011.0,0,47350.38030731904,126,2376,1242,14
2011.0,1,215.0,98,2376,1242,12
2011.0,1,180.0,117,2376,1242,12
2011.0,1,150.0,126,2376,1242,12
2011.0,1,130.0,158,2376,1242,12
2011.0,1,47350.38030731904,103,2376,1242,12
2011.0,1,47350.38030731904,182,2376,1242,12
2011.0,1,47350.38030731904,198,2376,1242,12
2011.0,1,340.0,213,2376,1242,12
2011.0,1,252912.0,213,242,1879,12
2011.0,1,47350.38030731904,218,2376,1242,12
2011.0,4,47.0,96,2376,1242,4
2011.0,2,7.0,98,1193,1720,2
2011.0,0,213195.0,100,1894,2192,5
2011.0,2,6.0,106,2091,1875,2
2011.0,0,36797.0,107,592,855,5
2011.0,0,19891.0,188,2227,2322,5
2011.0,0,19634.0,110,1500,237,5
2011.0,0,47350.38030731904,110,2376,1242,5
2011.0,3,47350.38030731904,120,2376,1242,3
2011.0,4,-15.0,126,2376,1242,4
2011.0,3,47350.38030731904,121,2376,1242,3
2011.0,2,7.0,134,2434,917,2
2011.0,0,47350.38030731904,133,2376,1242,5
2011.0,0,47350.38030731904,133,2376,1242,5
2011.0,1,47350.38030731904,133,2376,1242,12
2011.0,3,47350.38030731904,133,2376,1242,3
2011.0,1,47350.38030731904,123,2376,1242,12
2011.0,0,47350.38030731904,118,2376,1242,5
2011.0,0,62167.0,119,679,329,5
2011.0,0,47350.38030731904,119,2376,1242,10
2011.0,0,102874.0,135,1389,146,5
2011.0,3,47350.38030731904,142,2376,1242,3
2011.0,1,47350.38030731904,143,2376,1242,12
2011.0,0,103000.0,143,2218,615,5
2011.0,0,47350.38030731904,143,2376,1242,5
2011.0,0,20013.0,143,1699,2328,5
2011.0,3,47350.38030731904,143,2376,1242,3
2011.0,2,7.0,136,2303,1155,2
2011.0,0,46388.0,136,2253,1197,5
2011.0,2,6.0,140,1324,362,2
2011.0,2,7.0,148,1982,1193,2
2011.0,0,32667.0,148,2029,1054,5
2011.0,4,47350.38030731904,154,2376,1242,4
2011.0,0,47350.38030731904,155,992,619,13
2011.0,0,6361.0,155,1043,2277,5
2011.0,0,44521.0,155,2049,625,5
2011.0,0,47350.38030731904,155,2376,1242,5
2011.0,0,47350.38030731904,155,2376,1242,10
2011.0,0,47350.38030731904,155,2376,1242,10
2011.0,0,47350.38030731904,155,2376,1242,10
2011.0,1,47350.38030731904,155,2376,1242,12
2011.0,1,47350.38030731904,152,2376,1242,12
2011.0,1,47350.38030731904,158,2376,1242,12
2011.0,0,47350.38030731904,103,2376,1242,5
2011.0,3,47350.38030731904,153,2376,1242,3
2011.0,1,47350.38030731904,161,2376,1242,12
2011.0,0,47350.38030731904,161,2376,1242,5
2011.0,0,30361.0,172,1688,929,5
2011.0,3,47350.38030731904,38,2376,1242,3
2011.0,3,47350.38030731904,38,2376,1242,3
2011.0,2,7.0,198,2434,917,2
2011.0,2,6.0,196,2091,1875,2
2011.0,0,47350.38030731904,196,2376,1242,5
2011.0,1,47350.38030731904,202,2376,1242,12
2011.0,2,6.0,205,1516,1781,2
2011.0,1,47350.38030731904,209,2376,1242,12
2011.0,1,260.0,213,2376,1242,12
2011.0,1,320.0,213,2376,1242,12
2011.0,1,47350.38030731904,213,2376,1242,12
2011.0,0,239421.0,213,478,1427,5
2011.0,4,50.0,213,2376,1242,4
2011.0,0,47350.38030731904,213,2376,1242,14
2011.0,0,47350.38030731904,213,2376,1242,14
2011.0,2,6.0,215,2091,1875,2
2011.0,0,47350.38030731904,218,2376,1242,5
2009.0,0,47350.38030731904,174,2376,1242,5
2009.0,2,8.0,170,108,105,2
2009.0,1,140.0,218,2376,1242,12
2009.0,0,47350.38030731904,185,2376,1242,1
2009.0,1,47350.38030731904,218,2376,1242,12
2009.0,0,47350.38030731904,216,2376,1242,13
2009.0,0,47350.38030731904,222,2376,1242,10
2009.0,1,47350.38030731904,184,2376,1242,12
2009.0,0,32700.0,184,1352,300,5
2009.0,0,47350.38030731904,43,2376,1242,5
2009.0,0,47350.38030731904,43,2376,1242,14
2009.0,3,47350.38030731904,43,2376,1242,3
2009.0,3,47350.38030731904,43,2376,1242,3
2009.0,3,47350.38030731904,43,2376,1242,3
